Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
0,19757.13399080812,North,Zone 3,7,0,3,4752,1,36,0,0,1,162,33.0,6,0,0,3,19,8063
0,43387.45371880135,South,Zone 4,4,3,2,5761,0,50,0,0,0,118,21.0,25,1,3,4,26,33070
0,27820.017723349905,South,Zone 6,2,0,2,7211,1,61,0,0,1,57,24.0,15,0,1,3,9,18081
0,50674.708146454286,North,Zone 4,6,1,3,4076,1,20,1,0,1,142,35.0,31,0,3,2,26,41074
0,32186.001368558253,West,Zone 4,4,0,4,6285,0,27,0,0,0,235,17.0,20,0,1,4,11,23113
0,31733.529255214646,West,Zone 6,1,0,2,5564,0,35,0,0,1,151,25.0,16,1,3,1,8,23101
0,14247.426367265982,North,Zone 3,7,1,4,3573,0,51,0,0,1,77,34.0,4,1,0,1,27,5146
0,22566.154670468444,West,Zone 6,6,1,3,4864,1,15,0,0,0,62,24.0,11,1,2,2,15,13098
0,33902.05665510842,North,Zone 6,3,1,2,3821,1,54,1,0,1,176,25.0,20,0,1,5,6,24121
0,38911.80549198779,North,Zone 6,4,0,2,5108,1,59,0,1,1,148,29.0,25,0,1,5,29,29134
0,18813.202273086885,North,Zone 6,2,1,3,5056,1,47,1,0,1,261,36.0,6,0,0,1,28,7116
0,35393.909851155986,South,Zone 1,0,0,3,5527,1,25,1,0,1,116,33.0,23,0,2,5,21,26101
0,17732.157385585993,South,Zone 3,7,1,2,5089,1,29,0,0,0,258,38.0,0,0,0,0,27,8063
0,33962.42824576276,South,Zone 6,8,1,2,7256,0,53,0,0,1,71,27.0,21,1,2,4,9,25068
0,35364.84495836959,West,Zone 6,3,3,2,5256,0,43,0,0,0,113,23.0,19,1,0,2,29,25102
0,34413.649030803004,North,Zone 4,5,3,4,4767,1,54,0,0,0,55,21.0,20,0,2,2,26,23061
0,40444.416204796085,South,Zone 2,4,0,3,4025,1,65,0,0,1,118,31.0,23,0,0,5,32,31072
0,42297.8085377376,North,Zone 3,7,0,4,4758,1,60,0,0,1,158,27.0,26,0,2,4,27,32108
0,39606.563211812856,North,Zone 3,5,1,3,5312,0,61,0,0,1,159,25.0,23,1,1,6,27,27129
0,34126.31940580737,South,Zone 5,7,0,3,3435,1,15,0,0,1,127,33.0,19,1,4,3,10,24083
0,40623.534252654346,West,Zone 6,3,0,4,8046,1,18,0,0,1,268,30.0,24,1,4,6,23,31146
0,30324.83396186384,West,Zone 3,8,3,4,4399,0,35,0,0,0,249,23.0,16,1,4,4,19,21085
0,27513.11737966062,North,Zone 6,4,1,3,6163,1,26,0,0,1,64,45.0,15,0,0,5,23,19068
0,39330.02336620776,North,Zone 6,7,0,2,4285,1,48,0,0,1,179,30.0,22,0,3,3,9,29107
0,28201.24286178625,South,Zone 2,7,1,2,5903,1,32,0,0,1,165,39.0,15,0,3,6,32,19060
0,27550.83659065675,North,Zone 6,5,2,2,4397,0,29,0,0,1,120,34.0,15,0,2,5,23,17075
0,21410.61254387266,West,Zone 6,7,1,4,3183,1,37,0,0,1,114,39.0,10,0,1,2,23,11150
0,48743.736533180665,North,Zone 6,8,0,3,4615,0,20,0,0,0,56,39.0,28,1,0,2,23,39082
0,23006.671225750884,North,Zone 3,8,0,2,5505,1,22,0,0,0,143,23.0,11,1,1,4,27,13075
0,13629.750656362761,North,Zone 2,2,0,2,3731,1,41,0,0,0,247,24.0,0,0,0,0,1,3113
0,30741.794923837006,South,Zone 2,1,0,2,4555,1,40,0,0,1,97,35.0,18,0,2,6,1,21077
0,43474.83125910506,North,Zone 3,0,0,2,4958,1,17,0,0,0,129,20.0,25,0,0,6,19,34107
0,16538.93240071601,South,Zone 1,4,3,2,4601,1,23,0,0,1,124,33.0,5,0,2,6,21,6073
0,24341.115303753922,North,Zone 6,5,0,2,3933,0,55,1,0,1,211,26.0,11,0,0,2,8,15072
0,20483.933415965916,West,Zone 2,4,0,2,4029,0,69,0,0,1,66,26.0,6,1,0,2,12,9067
1,16653.037156753297,North,Zone 6,6,0,4,2957,0,59,0,0,0,122,19.0,7,0,1,3,28,8108
0,14787.578737801592,South,Zone 2,6,1,4,5443,1,36,0,0,1,160,23.0,4,0,1,2,32,5144
0,35597.33938658576,North,Zone 3,5,0,3,4791,1,52,0,0,1,167,30.0,20,1,4,4,27,26095
0,36163.61955957783,South,Zone 2,1,2,2,3769,1,20,0,0,1,110,45.0,20,0,4,5,22,26130
0,56241.08706241903,South,Zone 2,6,0,2,4989,0,30,0,0,1,171,46.0,33,1,4,6,32,46062
0,29776.571890492283,North,Zone 6,2,0,3,6658,0,43,0,0,0,108,18.0,15,0,3,2,23,20103
0,16652.28831368683,South,Zone 5,4,0,2,5499,1,60,0,0,1,128,28.0,5,0,0,2,25,7124
0,28626.24819094483,South,Zone 2,7,0,3,3843,0,46,0,0,1,100,23.0,13,0,3,1,1,18149
0,28138.694624429656,North,Zone 6,0,0,4,8093,0,29,0,0,1,76,39.0,14,0,2,2,28,17110
0,26520.10278020424,South,Zone 5,8,2,2,4601,0,60,0,0,0,150,23.0,14,0,2,2,14,16122
0,37140.072745110425,South,Zone 2,0,3,2,5847,1,37,0,0,1,157,36.0,22,0,1,6,22,25118
0,26878.385463688424,West,Zone 5,5,1,2,5034,0,40,0,0,1,245,45.0,15,0,1,1,14,17114
0,48872.067308292375,West,Zone 6,3,1,4,3667,0,60,0,0,1,258,45.0,28,0,3,2,8,36095
0,28507.887020938902,West,Zone 5,1,1,5,3486,1,69,0,0,0,177,24.0,13,0,4,1,14,17126
0,34518.90030364989,North,Zone 3,0,2,3,4646,1,66,0,1,1,262,30.0,22,0,2,4,27,25061
0,37620.4366268319,North,Zone 6,2,0,3,3765,0,28,0,0,0,56,28.0,20,1,0,5,23,28062
0,64700.13292042856,West,Zone 5,1,0,3,4612,1,46,0,0,0,120,31.0,39,1,4,2,14,54057
0,41027.12117621617,West,Zone 6,5,0,4,3631,0,53,0,0,1,91,33.0,25,0,0,4,23,31096
0,26233.20138792903,South,Zone 2,1,0,2,4938,0,66,0,0,0,61,36.0,12,1,4,2,32,16129
0,15633.705476206309,West,Zone 4,1,1,2,5774,1,38,1,0,1,67,28.0,5,0,2,3,26,6145
1,35901.952999903384,North,Zone 4,8,0,2,3424,1,56,0,0,1,228,21.0,20,1,3,4,26,26089
0,35365.42187549841,South,Zone 4,6,1,3,3671,1,33,0,0,1,132,43.0,21,1,2,2,11,25129
0,23673.14274810924,North,Zone 1,4,0,2,5296,1,44,0,0,1,259,39.0,10,0,1,1,3,12150
0,33310.484461137115,North,Zone 4,6,4,4,4566,1,40,0,0,1,238,39.0,19,0,2,4,26,22062
0,30765.876900427702,West,Zone 5,5,0,3,4112,1,15,0,0,0,139,21.0,16,1,4,6,25,20076
0,15084.29240342282,South,Zone 6,4,0,2,6362,1,42,0,0,1,229,32.0,0,0,0,0,15,6122
0,51828.73772180548,South,Zone 2,7,0,4,5647,1,18,0,0,1,258,26.0,33,0,1,6,32,40102
0,41337.86379283159,West,Zone 5,7,0,6,4888,1,26,0,1,1,104,27.0,24,1,0,3,24,31066
0,16597.16786239815,North,Zone 5,7,3,3,4252,0,60,0,0,0,267,28.0,4,0,1,2,5,5132
0,47579.92581825618,South,Zone 6,8,2,3,5109,1,29,0,0,1,206,18.0,27,1,4,3,9,36115
0,37191.19557167058,North,Zone 6,6,0,2,5734,0,40,0,0,0,112,18.0,20,1,1,6,15,26118
0,21508.59193180925,West,Zone 4,7,1,3,4431,0,24,0,0,0,263,18.0,9,0,0,2,11,12126
0,19985.443833886413,South,Zone 2,7,0,2,7492,0,26,0,0,0,155,18.0,7,1,3,3,1,10150
0,30082.426222515078,South,Zone 3,1,0,3,5680,1,26,0,0,1,198,23.0,14,0,0,5,27,18073
0,23479.65730886866,West,Zone 6,7,0,3,4292,1,57,0,0,0,198,29.0,12,0,3,4,6,16095
0,35888.0697043136,North,Zone 3,0,0,2,5109,1,37,0,0,1,244,34.0,20,0,0,3,19,26057
0,47707.12070112769,North,Zone 6,4,1,2,5492,1,54,0,0,1,225,24.0,30,1,4,5,28,39098
0,13277.500073252682,South,Zone 4,6,1,3,5103,1,54,0,0,1,266,28.0,0,0,0,0,26,3104
0,14737.531092787576,West,Zone 4,2,2,3,4582,1,54,0,0,0,219,30.0,4,0,0,1,11,6148
0,33039.440769115885,North,Zone 4,6,0,4,3468,1,16,1,0,0,175,28.0,18,1,2,4,26,23087
0,40085.57126805026,South,Zone 2,7,0,1,4195,0,48,0,0,1,225,28.0,24,0,3,6,32,30105
0,31065.25009912869,South,Zone 3,3,1,4,3491,1,26,0,0,1,145,21.0,18,1,1,4,19,21093
1,33535.62540456522,West,Zone 3,7,0,3,5500,1,53,1,0,0,86,29.0,21,0,1,2,19,24077
1,41102.54307184149,North,Zone 6,4,0,4,3531,1,66,0,0,1,138,28.0,24,1,3,3,23,31102
0,13860.42038710101,West,Zone 5,0,2,6,4368,1,59,0,0,0,267,23.0,0,0,0,0,10,4081
0,27383.607408115375,North,Zone 5,6,0,4,4611,1,69,0,0,1,124,29.0,12,1,4,1,14,17070
0,21516.062055198752,West,Zone 5,5,0,3,4526,1,54,0,0,0,174,24.0,10,1,2,5,5,12127
0,52989.07973153219,West,Zone 5,8,0,4,4448,1,51,0,0,0,188,32.0,31,0,3,4,10,42065
0,20018.220168398955,North,Zone 6,2,0,4,6945,0,48,0,0,0,271,20.0,8,0,0,3,28,10088
0,24969.107884985286,West,Zone 6,1,0,4,5126,1,65,0,0,1,186,29.0,11,0,1,4,2,14069
0,29735.10560705665,West,Zone 6,8,0,3,5079,0,28,0,0,0,198,21.0,18,0,1,5,23,21066
0,21015.841727467516,West,Zone 6,3,1,3,3322,1,29,0,0,1,138,35.0,10,0,1,5,6,12075
0,31773.340153237998,West,Zone 4,0,0,4,4808,0,23,0,0,1,168,31.0,17,0,1,4,11,21127
0,28793.5012550064,North,Zone 2,4,0,4,4762,0,30,0,0,1,90,43.0,14,0,2,2,12,17077
0,31128.496281456264,South,Zone 2,7,1,2,5091,1,15,0,0,1,146,26.0,17,0,0,4,12,22067
0,30828.128386399065,West,Zone 6,0,0,4,3785,0,28,1,1,1,163,38.0,18,0,1,6,23,21062
0,42474.71591299717,South,Zone 2,6,0,2,4350,0,35,0,0,0,244,18.0,26,0,2,6,32,31074
0,31132.680771712443,West,Zone 1,7,3,6,4422,0,31,0,0,1,55,24.0,16,0,0,6,21,20078
0,54154.018048343554,South,Zone 4,7,0,2,6870,1,52,0,0,1,247,32.0,32,1,4,2,26,45081
0,16023.331075645145,North,Zone 6,2,0,2,4695,0,64,0,1,1,65,36.0,5,0,4,3,28,6119
0,33647.30036968014,North,Zone 4,8,0,2,4384,0,54,0,1,1,56,24.0,19,1,4,2,26,24060
0,34156.32265979977,North,Zone 6,6,0,4,4142,0,23,0,0,0,226,18.0,18,1,4,2,6,24134
0,18172.211320936127,East,Zone 6,7,1,2,6601,0,54,0,0,0,206,19.0,6,0,1,1,15,7119
1,37606.186774007394,North,Zone 4,3,0,4,4536,0,29,0,0,1,78,30.0,23,0,2,3,26,28122
0,38956.67464296726,North,Zone 6,5,1,3,5760,0,19,0,0,1,206,28.0,24,0,3,3,28,30132
0,17806.00792796927,South,Zone 1,1,1,2,6331,1,63,0,0,1,238,38.0,7,0,1,1,16,9124
0,39634.44313059258,South,Zone 1,5,0,2,5324,1,30,1,0,0,245,46.0,25,0,1,5,16,29100
0,46977.24035987756,South,Zone 2,3,0,3,6118,0,36,0,0,0,99,19.0,28,0,3,5,32,36061
0,21442.58810680377,North,Zone 5,0,1,2,4388,0,30,0,0,1,91,32.0,8,0,0,1,17,11133
0,36021.87087728936,South,Zone 3,6,1,2,3883,0,24,0,0,0,154,19.0,20,1,3,4,19,27093
0,20602.37600853579,North,Zone 5,8,0,4,5900,1,32,0,0,1,161,37.0,9,1,3,5,5,12060
0,25945.2844046252,North,Zone 6,5,0,3,6710,0,33,0,0,0,203,22.0,13,0,1,5,28,17146
0,24992.421136418656,South,Zone 6,5,1,2,6068,1,50,0,1,0,199,30.0,12,1,2,3,2,14066
0,30326.055898882038,South,Zone 3,1,2,4,4499,1,27,0,0,1,165,29.0,17,0,0,5,27,22151
0,39231.713557590265,North,Zone 2,1,5,3,5182,0,53,0,0,0,217,24.0,25,0,4,4,12,31103
0,25958.497486647964,North,Zone 5,4,3,2,4715,1,54,1,0,0,182,30.0,14,0,1,5,17,17107
0,12398.400762340312,West,Zone 3,3,1,6,3756,0,33,0,0,0,216,38.0,0,0,0,0,19,3137
0,37878.18826963752,South,Zone 5,3,0,3,3794,1,20,0,0,1,99,20.0,25,0,1,3,25,29138
0,61277.393653879,South,Zone 6,3,0,4,4834,0,31,0,0,1,213,35.0,39,1,2,4,15,51057
0,17500.270957586134,North,Zone 6,8,0,3,4859,0,50,0,0,0,99,27.0,6,0,0,3,6,8086
1,34146.7222425135,North,Zone 6,3,0,4,5328,1,42,1,0,1,257,49.0,19,0,2,4,13,24061
0,27473.444155914574,West,Zone 5,6,0,4,4398,1,49,0,0,1,130,23.0,13,0,3,4,14,18076
0,51579.97433205513,North,Zone 5,7,0,2,5265,1,17,0,1,1,135,37.0,32,1,4,6,14,42130
1,37590.77101973364,South,Zone 4,6,0,4,3412,0,62,0,0,0,234,24.0,20,0,0,4,26,26110
1,33745.79626182052,North,Zone 6,3,1,3,4176,1,39,0,0,1,246,31.0,17,1,4,6,6,23134
0,36496.818179946975,North,Zone 6,5,0,3,5348,1,35,0,0,1,133,28.0,22,1,1,2,29,27073
0,53337.29411059838,North,Zone 4,0,0,4,4388,1,52,0,0,1,123,29.0,34,0,1,5,26,42130
0,31568.890150598632,North,Zone 4,6,0,2,8021,1,46,0,0,1,196,38.0,15,1,0,4,26,22106
0,17760.864558564077,North,Zone 6,3,0,2,5619,1,59,0,0,1,135,31.0,7,0,1,3,28,8108
0,40398.31164772337,North,Zone 5,8,3,4,4798,1,20,1,0,1,151,33.0,24,0,3,4,24,31076
0,39270.275339738866,North,Zone 6,8,0,4,5682,1,67,1,0,1,222,31.0,25,1,1,4,13,29083
0,42848.533768488625,West,Zone 4,0,0,7,4592,0,38,0,0,1,159,30.0,26,0,2,5,26,33060
0,33250.76888324676,South,Zone 5,4,0,3,4387,1,55,1,0,1,92,92.0,16,1,4,5,10,24117
0,15348.387810701086,South,Zone 4,7,2,2,4236,0,38,0,0,1,213,28.0,4,1,4,4,20,6073
1,36962.539713569015,North,Zone 3,0,4,3,5245,1,44,0,0,0,248,25.0,23,0,2,4,27,26087
0,15782.829579510262,East,Zone 6,7,0,4,7110,1,27,0,0,1,269,32.0,4,0,1,1,15,5144
0,35138.58060123327,North,Zone 1,4,0,2,7806,0,16,0,0,1,94,28.0,17,1,3,2,16,25107
0,57280.9191012779,North,Zone 2,7,0,3,3978,0,17,0,0,0,214,26.0,34,0,0,6,1,46064
0,27234.878180121552,West,Zone 5,5,1,3,3649,1,62,0,0,0,126,22.0,14,0,0,2,10,17112
0,36547.84507699203,North,Zone 2,5,0,5,4402,1,18,0,0,1,116,22.0,23,1,1,4,22,27055
0,45029.307112373914,North,Zone 6,8,0,4,5233,1,35,0,0,0,234,37.0,28,0,2,2,6,33119
0,22542.80958647428,South,Zone 2,6,0,3,5571,1,69,0,0,0,75,42.0,10,0,0,4,22,13068
0,24640.436704580014,North,Zone 4,8,3,3,5053,1,67,1,1,1,172,32.0,11,1,4,5,26,14098
0,20929.286166467387,West,Zone 5,0,0,5,4189,1,60,0,0,1,167,29.0,9,0,0,6,14,12131
0,33981.242333222704,North,Zone 5,3,1,2,4577,1,35,0,0,0,57,53.0,20,1,1,3,14,25093
1,32836.80241169532,North,Zone 4,6,0,2,4138,1,54,1,0,1,101,29.0,20,1,2,5,26,24135
0,17291.52867821423,South,Zone 5,1,0,2,3042,0,34,0,0,0,87,21.0,5,1,1,1,14,6123
0,17406.851503247348,North,Zone 6,4,0,3,4753,0,70,0,0,1,100,21.0,0,0,0,0,6,6145
0,35215.48007969908,South,Zone 2,3,0,2,4856,0,52,0,1,1,181,24.0,18,0,3,2,32,24078
0,57902.21999256183,North,Zone 4,1,0,2,5045,1,61,0,0,1,167,27.0,35,0,3,3,26,48110
0,40024.58232416864,South,Zone 6,6,1,3,3813,0,62,0,0,1,217,29.0,27,0,1,6,9,32068
0,26236.447031126438,West,Zone 6,4,1,6,4143,1,30,1,0,1,196,28.0,12,1,4,3,23,16101
0,16230.17659679008,North,Zone 6,6,1,3,7376,1,39,1,0,1,170,26.0,0,0,0,0,13,7129
0,38328.308084434524,West,Zone 4,7,2,3,5051,1,38,0,0,0,192,30.0,22,0,3,3,11,29065
0,17226.29410631094,West,Zone 5,8,0,3,3046,0,16,0,0,1,160,23.0,5,0,0,3,10,7127
0,14320.442321350625,South,Zone 3,1,2,2,5782,1,50,0,0,0,160,29.0,0,0,0,0,19,3104
0,32786.71373986422,South,Zone 6,5,0,3,9431,1,41,1,0,1,92,37.0,19,1,4,4,2,24133
1,27392.220037497515,North,Zone 6,4,0,2,5869,1,69,0,0,0,73,30.0,14,1,2,2,28,17056
0,41085.283438577404,South,Zone 4,7,0,2,4654,0,37,0,1,1,253,37.0,25,0,3,5,20,31083
0,60173.95743247611,South,Zone 2,1,0,4,5603,0,15,0,0,0,240,19.0,35,1,4,2,32,50137
0,42486.47511245814,West,Zone 6,5,0,4,4165,1,52,0,0,1,113,23.0,25,1,0,2,29,32134
0,15259.240503600533,South,Zone 6,8,5,2,5841,0,64,0,0,0,209,19.0,5,1,0,2,9,6066
0,30044.60570664711,South,Zone 5,8,0,3,4111,0,40,0,0,1,254,28.0,16,1,3,4,14,20151
0,25816.725991159983,South,Zone 4,7,1,3,7774,0,34,0,0,0,94,25.0,12,1,1,6,11,15089
0,42468.06498832107,North,Zone 6,7,1,1,5781,0,66,0,0,1,146,41.0,25,0,3,2,29,33136
0,35559.964288107716,North,Zone 3,6,0,2,6162,1,70,1,0,1,135,28.0,19,0,3,5,27,24142
0,38988.4044403682,North,Zone 5,3,3,3,3466,0,52,0,0,0,178,29.0,24,0,2,2,17,28120
1,31121.086854737663,North,Zone 2,3,1,4,4255,1,15,0,0,1,232,18.0,16,0,0,2,22,20149
0,37092.433426063086,North,Zone 3,8,2,2,4627,1,21,0,0,1,169,33.0,20,1,2,1,19,25123
0,32078.419435187563,South,Zone 6,7,2,4,4526,1,54,1,0,1,252,29.0,16,1,3,4,29,21101
0,49677.664171436714,North,Zone 3,0,1,4,4853,0,25,0,0,1,115,27.0,29,0,4,5,27,38132
0,25426.798483804727,West,Zone 5,3,2,4,4528,1,38,0,1,1,185,27.0,11,1,4,5,14,14057
0,42756.83409604712,South,Zone 2,5,1,2,5092,1,58,0,0,0,157,28.0,28,1,1,6,32,34132
1,58632.7984915424,North,Zone 6,1,0,3,3971,1,22,0,0,1,58,26.0,34,1,4,3,23,48116
0,25985.582082593894,North,Zone 5,4,0,4,5265,0,48,0,0,0,165,25.0,10,1,3,3,5,15119
0,35516.80662066288,South,Zone 5,1,0,2,5731,1,35,0,0,1,174,26.0,20,0,4,1,25,25068
0,17121.90816410736,West,Zone 5,8,5,2,4745,0,65,0,0,1,221,29.0,5,1,1,2,14,6143
0,41240.52258616146,North,Zone 2,5,2,1,5572,0,18,0,0,0,193,23.0,23,1,4,3,1,31111
0,37575.39712781725,North,Zone 4,8,0,2,6702,0,41,0,0,1,60,24.0,23,0,1,2,26,28135
1,14962.912618314316,North,Zone 6,5,4,3,4934,0,26,0,0,1,197,32.0,5,0,1,2,23,6098
0,35275.52714026139,South,Zone 6,7,0,2,4943,1,29,0,0,1,105,65.0,20,0,1,1,2,24070
0,39427.88595204296,West,Zone 3,1,2,4,4227,1,65,0,1,1,127,30.0,26,0,1,2,19,30097
0,35505.21771721034,North,Zone 2,4,0,5,2438,0,44,0,0,1,105,24.0,19,1,4,6,18,24086
0,28802.175636990374,North,Zone 6,3,0,4,4359,1,25,0,0,1,178,40.0,14,0,3,4,13,18103
1,36210.90733612843,North,Zone 6,6,1,3,4626,1,50,0,0,1,159,30.0,20,1,4,6,28,26101
0,33508.76068916675,West,Zone 6,8,0,4,7774,1,22,0,0,1,210,27.0,20,0,2,6,6,25085
0,20182.097112729796,North,Zone 3,0,0,2,5119,0,24,0,0,1,239,26.0,8,0,1,1,27,10091
0,29225.718188264276,North,Zone 5,6,0,2,5781,0,37,1,0,1,98,33.0,16,0,1,3,14,20058
0,34863.6397980285,West,Zone 6,3,1,3,3554,0,47,0,0,0,241,18.0,19,0,3,6,15,24113
0,34115.507859262216,West,Zone 6,1,0,3,5239,1,28,0,0,1,139,25.0,17,1,4,2,15,23079
0,18063.502822763683,South,Zone 3,5,0,2,4447,0,38,0,0,0,66,16.0,7,0,0,3,19,8133
0,35244.71918739744,North,Zone 3,1,0,3,6836,0,49,1,0,1,179,45.0,19,1,4,1,27,27065
0,36533.11544442021,North,Zone 6,2,3,3,5328,0,31,0,0,0,160,29.0,21,0,0,5,28,26124
0,12222.96335971084,South,Zone 2,5,0,2,6055,0,37,0,0,1,227,24.0,0,0,0,0,22,3136
1,43293.15177641164,South,Zone 2,8,1,4,4300,1,21,0,1,1,217,28.0,25,0,3,3,12,33116
0,27680.286688877528,South,Zone 6,6,0,3,3945,0,25,0,0,1,109,24.0,11,1,4,4,9,17129
0,34963.91318655976,West,Zone 1,8,0,4,3985,1,62,0,0,1,185,27.0,17,0,3,1,3,23084
1,34982.03979357757,West,Zone 3,7,0,6,4462,1,27,0,0,0,131,32.0,20,1,4,3,19,25146
1,22134.75379484574,West,Zone 6,0,2,4,4931,1,18,0,0,1,217,28.0,11,0,3,1,8,13073
0,26848.778315787185,South,Zone 6,0,1,2,5615,1,46,0,0,1,137,60.0,13,0,4,3,29,17114
0,53685.633929502794,North,Zone 6,3,0,4,5697,1,68,0,0,1,201,25.0,32,0,0,5,28,43061
0,16269.208549842191,South,Zone 4,8,4,3,4863,1,17,0,0,0,199,30.0,5,1,0,3,26,6078
0,38548.66818538016,West,Zone 6,4,0,2,4349,0,52,0,0,1,230,28.0,20,1,0,3,23,29092
0,13689.98134155747,West,Zone 6,3,3,2,4354,0,52,0,0,1,88,28.0,0,0,0,0,6,3130
0,33273.02595984159,North,Zone 4,6,0,2,5210,0,24,0,0,1,269,37.0,20,0,2,5,26,24136
0,47954.441784452705,South,Zone 2,0,0,7,6038,0,51,0,0,0,72,24.0,32,0,1,6,32,39086
0,35539.05260836986,West,Zone 4,1,0,4,4804,0,26,0,0,0,238,14.0,20,0,3,4,26,26060
1,21480.415739411772,South,Zone 3,5,0,2,4636,1,28,0,0,1,66,40.0,9,0,3,6,19,12146
0,19714.237660601597,North,Zone 5,8,0,3,4480,1,60,0,0,1,107,39.0,8,1,0,1,24,10066
0,36613.069368408105,North,Zone 1,6,0,4,5832,0,45,0,0,1,154,19.0,21,1,1,6,31,27112
0,28634.63026268014,West,Zone 3,7,0,5,3963,0,39,0,0,1,106,34.0,12,1,4,6,19,18133
0,23901.320390578687,North,Zone 6,8,1,4,5163,0,51,0,0,0,218,20.0,11,1,3,5,28,16080
0,11889.053605739555,North,Zone 2,7,0,4,4667,0,66,0,0,0,78,29.0,0,0,0,0,12,3132
1,35927.67940520019,North,Zone 6,7,3,3,5842,0,57,0,0,0,270,18.0,20,1,4,6,15,26085
0,34207.72617296419,South,Zone 2,3,1,2,5218,0,57,0,0,1,101,25.0,20,1,4,3,32,26091
0,16511.746352687034,South,Zone 2,7,1,3,4168,0,44,0,0,1,267,25.0,5,0,1,1,32,6094
0,27614.918288444962,North,Zone 6,6,0,2,7857,0,52,0,0,1,109,25.0,13,0,0,1,7,18135
1,37391.468470343185,North,Zone 4,7,5,4,4874,0,22,0,0,1,92,32.0,22,1,2,3,26,27138
0,59741.219400542795,South,Zone 4,0,0,3,5998,0,26,0,0,0,127,21.0,39,0,2,3,26,49112
0,33411.790991952286,North,Zone 3,6,0,2,4091,0,24,0,0,1,255,19.0,18,0,1,2,19,23082
0,36034.319546317376,West,Zone 5,2,3,6,5375,1,28,0,0,0,179,22.0,22,0,1,4,10,26129
0,35292.884839913095,North,Zone 6,7,0,3,4975,1,30,0,0,1,237,46.0,19,1,3,4,6,25079
0,33066.76084186052,West,Zone 6,8,4,3,4473,0,53,1,0,1,151,29.0,19,0,3,2,23,24130
0,39540.64400188416,West,Zone 4,5,0,3,3321,1,47,0,0,1,162,27.0,22,1,4,5,11,31106
0,20786.64271630585,West,Zone 5,0,0,2,5219,0,32,0,0,1,192,25.0,9,0,2,3,14,11143
0,40294.29532967452,South,Zone 6,7,0,2,9694,1,58,0,0,1,255,27.0,22,1,4,5,15,30144
0,32977.35227282704,North,Zone 6,6,0,2,6383,1,48,0,0,1,121,31.0,18,0,2,3,28,22095
1,27256.187701162107,West,Zone 4,7,0,4,4152,0,52,0,0,1,212,33.0,13,1,2,5,26,17122
0,32672.954371511572,South,Zone 1,0,1,3,4708,0,33,0,0,1,57,33.0,17,0,0,3,21,22089
0,16529.795475779938,West,Zone 5,6,1,4,4241,0,45,0,0,0,173,21.0,5,0,0,1,10,7078
0,46004.68677061536,North,Zone 3,4,1,3,5614,1,25,0,0,0,63,36.0,28,1,0,3,27,37111
0,21636.508275942742,South,Zone 6,7,0,4,4267,1,36,0,0,0,137,31.0,9,0,3,3,9,11075
0,54361.28733310334,West,Zone 6,6,0,4,4656,0,70,0,0,1,167,32.0,35,1,4,2,15,46093
0,47465.89054728503,South,Zone 2,4,2,3,4852,0,50,0,0,1,93,36.0,29,0,3,4,32,38101
0,39467.307558366876,North,Zone 4,3,0,2,5404,0,58,0,0,0,165,29.0,22,1,4,5,26,31089
0,54072.68606605363,South,Zone 3,1,0,2,5666,1,53,0,0,1,247,31.0,34,1,4,2,27,45127
0,31607.94077669215,North,Zone 6,4,0,4,5179,1,66,0,0,1,180,31.0,16,0,2,4,29,20112
0,28826.04903140908,North,Zone 3,4,3,2,4464,1,23,0,1,1,183,27.0,15,1,4,3,27,20075
1,24130.935208355073,South,Zone 6,3,0,2,4178,0,50,0,1,1,148,26.0,12,1,2,5,15,15110
0,28586.04834399248,North,Zone 3,1,0,4,4391,1,24,0,0,1,118,29.0,15,0,2,2,27,18074
1,41665.73534443029,South,Zone 5,7,0,5,3912,0,33,0,0,1,248,25.0,24,1,4,3,14,31075
0,16013.469039576117,South,Zone 3,6,5,3,4605,0,23,0,0,0,207,28.0,5,0,3,3,27,6151
1,17023.60124861902,West,Zone 6,8,1,4,4674,1,47,0,0,1,231,41.0,6,0,0,1,9,8144
0,23333.34458356105,North,Zone 6,5,2,3,4402,1,49,0,0,1,190,25.0,11,1,4,1,28,14104
0,61482.48283366369,North,Zone 5,4,0,3,4791,1,42,1,0,1,249,26.0,37,1,4,4,14,52136
0,33983.66193253231,South,Zone 1,6,1,2,4081,1,26,0,0,1,145,31.0,16,1,3,5,16,22085
0,15805.129667094978,West,Zone 1,4,1,4,4915,1,38,0,0,1,65,31.0,4,0,2,1,30,5129
1,18016.64587148777,South,Zone 5,6,0,2,5999,0,19,0,0,1,61,27.0,5,0,0,3,10,7088
0,44951.968261493064,West,Zone 6,3,1,3,3352,0,20,0,0,1,65,34.0,27,0,0,3,23,36070
0,33319.30658216163,West,Zone 5,1,0,4,4510,1,22,0,0,1,204,32.0,17,0,0,3,5,23139
0,29857.71688479511,North,Zone 6,0,0,3,5120,1,28,0,0,1,126,30.0,18,0,2,3,23,21062
